health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
31074,11.375945834938484,11.375945834938484,11.779244279477512,0.4032984445390273
31075,8.787365502027713,8.787365502027713,8.830051592437043,0.04268609040932958
31076,13.569647003354888,13.569647003354888,13.941852277673238,0.3722052743183504
31077,13.458116872346476,13.458116872346478,13.791134195435435,0.3330173230889564
31078,8.565866143696462,8.56586614369646,8.565866143696462,1.7763568394002505e-15
31079,8.144784950330699,8.144784950330699,8.187758719783226,0.04297376945252651
31082,18.138967417247972,18.138967417247976,18.224182044722877,0.08521462747490105
31083,8.723087833907263,8.723087833907263,8.723087833907263,0.0
31084,7.272928264224756,7.272928264224756,7.412928296245651,0.14000003202089495
31085,4.736095470635149,4.736095470635149,4.875561487211286,0.13946601657613655
31086,8.815581303311433,8.815581303311433,9.041790282689519,0.22620897937808593
31087,11.194529978854309,11.194529978854307,11.338996766656736,0.14446678780242905
31088,10.687593337930362,10.687593337930362,10.687593337930362,0.0
31089,12.655556520526702,12.655556520526702,12.977023682562521,0.3214671620358196
31090,11.094312461646263,11.094312461646265,11.187045332570134,0.09273287092386973
31091,11.600432729466933,11.600432729466933,11.600432729466933,0.0
31092,13.71865660361924,13.71865660361924,13.761910775598718,0.043254171979478784
31093,11.332304668574263,11.332304668574263,11.437099053935095,0.1047943853608313
31094,5.5637726598465065,5.5637726598465065,5.5637726598465065,0.0
31095,9.293873967121181,9.29387396712118,9.43435473255768,0.14048076543650012
31096,4.412768300185393,4.412768300185393,4.412768300185393,0.0
31097,7.882753791382751,7.88275379138275,8.034006141320877,0.15125234993812686
31098,10.34124643510508,10.34124643510508,10.34124643510508,0.0
31099,8.370678491820847,8.370678491820847,8.370678491820847,0.0
31100,5.819407264107264,5.819407264107264,5.919862077021045,0.10045481291378078
31101,9.498947100319535,9.498947100319535,9.70452688469631,0.20557978437677527
31102,3.880430607735943,3.880430607735943,3.880430607735943,0.0
32001,7.408092320472608,7.408092320472608,7.5159984039648755,0.10790608349226716
32002,6.1345423944319295,6.13454239443193,6.167576124586152,0.033033730154221175
32003,6.543572947124215,6.543572947124215,6.7157408855138385,0.17216793838962374
32004,7.883958661581097,7.883958661581097,7.92231110151486,0.038352439933762916
33001,5.013415405620424,5.013415405620423,5.013415405620424,8.881784197001252e-16
33002,4.339957035025272,4.339957035025272,4.415469586438839,0.07551255141356705
33003,4.908467450405591,4.90846745040559,4.908467450405591,8.881784197001252e-16
33004,5.250156237813488,5.250156237813488,5.318839671503171,0.06868343368968333
33005,3.4668494658410833,3.466849465841083,3.5143233976237713,0.04747393178268844
33006,4.277920794228564,4.277920794228564,4.323586362388448,0.045665568159884096
33007,5.769335721629032,5.76933572162903,5.830862217500228,0.06152649587119807
33008,6.841058957566082,6.841058957566082,6.912166914970659,0.07110795740457743
33009,7.102429703226574,7.102429703226574,7.118829334051791,0.01639963082521767
35011,4.440901365927938,4.440901365927939,4.491511576877798,0.05061021094985918
35012,6.15038783485341,6.15038783485341,6.1808904010525145,0.03050256619910474
