health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
11001,0.20305016099423404,0.3898,0.4410261538461538,False,not_significant
11002,0.0032453233727682313,0.0088,0.044920930232558144,True,high-high
11003,0.11686567410116391,0.001,0.014161290322580644,True,high-high
11004,0.10450656429848403,0.0315,0.10803515625,False,not_significant
11005,1.1665538595506721,0.1212,0.23439118942731277,False,not_significant
11006,0.4581276975449806,0.0091,0.045396590909090914,True,high-high
11007,1.3779915578353807,0.0976,0.21927828282828282,False,not_significant
12001,-0.8976344099545196,0.0226,0.08627304347826087,True,low-high
12002,0.33739210026936345,0.3716,0.43271193633952254,False,not_significant
12003,0.8517198010247959,0.0057,0.03427808219178082,True,high-high
13001,-0.009851299259406131,0.3676,0.43271193633952254,False,not_significant
13002,-0.005230402052835749,0.4919,0.49642321839080455,False,not_significant
13003,-0.848239389828792,0.0096,0.04682666666666666,True,low-high
13004,-0.26272493780301054,0.1146,0.2309260273972603,False,not_significant
13005,-0.249078729934193,0.3691,0.43271193633952254,False,not_significant
13006,0.13634127302361523,0.1222,0.23464454148471614,False,not_significant
13007,0.9280774374239069,0.0612,0.16665740740740742,False,not_significant
13008,0.29275899782930437,0.1238,0.23546363636363635,False,not_significant
13009,1.247846004661554,0.0781,0.18633641304347826,False,not_significant
14001,-0.31454412493092965,0.3504,0.43063232044198896,False,not_significant
14002,-0.0003833566422071167,0.4998,0.4998,False,not_significant
15001,-0.006066860474256598,0.1136,0.2309260273972603,False,not_significant
15002,-0.021918577092410595,0.3364,0.42558962536023054,False,not_significant
15003,-0.05899665434504049,0.1416,0.25581234567901234,False,not_significant
15004,0.11155195065568525,0.2864,0.38925572755417953,False,not_significant
15006,-0.15876119362395422,0.2965,0.3956337386018237,False,not_significant
15007,0.03562861062067131,0.4166,0.458364411027569,False,not_significant
15008,0.04837542031683188,0.348,0.43063232044198896,False,not_significant
15009,-0.19645900393578236,0.3067,0.4031176646706587,False,not_significant
15010,0.21184642411647342,0.1385,0.2543995815899582,False,not_significant
15011,0.09945550688366508,0.2351,0.34288671096345513,False,not_significant
15012,-0.013149869166992472,0.4829,0.49351767441860467,False,not_significant
15013,0.03912090104035738,0.3224,0.4138409356725146,False,not_significant
15014,0.14950909046077102,0.2025,0.315986925795053,False,not_significant
16001,-0.0036531632963265367,0.4373,0.4705262254901961,False,not_significant
16002,-0.246141541543165,0.3621,0.43271193633952254,False,not_significant
16003,-0.01867945507708977,0.4665,0.4852926540284361,False,not_significant
17001,0.021149045009156757,0.3981,0.44697161125319695,False,not_significant
17002,0.25521283889505536,0.3204,0.4124797653958945,False,not_significant
17003,0.39839775281605466,0.1731,0.2867581132075472,False,not_significant
17004,0.11232607335419238,0.1137,0.2309260273972603,False,not_significant
17005,0.05582510296476419,0.0216,0.08394912280701754,True,high-high
17006,0.4759743183705865,0.0074,0.042189610389610395,True,high-high
17007,1.369687721612495,0.0379,0.12144598540145986,False,not_significant
