health_region_code,need_score,capacity_score,mismatch_score
11001,0.5593607305936074,0.2450532724505326,0.31430745814307476
11002,0.5114155251141552,0.4923896499238965,0.019025875190258723
11003,0.5776255707762558,0.4330289193302892,0.14459665144596656
11004,0.3127853881278539,0.4512937595129376,-0.1385083713850837
11005,0.7420091324200914,0.2427701674277017,0.4992389649923897
11006,0.5707762557077626,0.6164383561643836,-0.045662100456621
11007,0.8310502283105022,0.1073059360730593,0.723744292237443
12001,0.4383561643835616,0.3470319634703196,0.091324200913242
12002,0.863013698630137,0.3515981735159817,0.5114155251141552
12003,0.7488584474885844,0.3006088280060883,0.44824961948249614
13001,0.20776255707762556,0.1491628614916286,0.05859969558599695
13002,0.08904109589041095,0.2100456621004566,-0.12100456621004566
13003,0.1415525114155251,0.4041095890410959,-0.2625570776255708
13004,0.0730593607305936,0.1308980213089802,-0.0578386605783866
13005,0.8378995433789954,0.1796042617960426,0.6582952815829528
13006,0.10273972602739725,0.1803652968036529,-0.07762557077625565
13007,0.9041095890410958,0.2115677321156773,0.6925418569254185
13008,0.4657534246575342,0.1210045662100456,0.3447488584474886
13009,0.9931506849315068,0.1126331811263318,0.880517503805175
14001,0.6050228310502284,0.5380517503805176,0.0669710806697108
14002,0.2328767123287671,0.302130898021309,-0.06925418569254188
15001,0.636986301369863,0.3378995433789954,0.2990867579908676
15002,0.4337899543378995,0.1681887366818873,0.2656012176560122
15003,0.2808219178082192,0.2945205479452055,-0.0136986301369863
15004,0.2671232876712329,0.271689497716895,-0.0045662100456621
15006,0.03881278538812785,0.1765601217656012,-0.13774733637747336
15007,0.04337899543378995,0.3028919330289193,-0.2595129375951294
15008,0.1278538812785388,0.2602739726027397,-0.1324200913242009
15009,0.06164383561643835,0.515220700152207,-0.4535768645357686
15010,0.5662100456621004,0.1613394216133942,0.4048706240487062
15011,0.0958904109589041,0.1933028919330288,-0.0974124809741247
15012,0.2146118721461187,0.3226788432267884,-0.1080669710806697
15013,0.0365296803652968,0.1103500761035007,-0.0738203957382039
15014,0.1735159817351598,0.2039573820395738,-0.030441400304414
16001,0.5753424657534246,0.2009132420091324,0.3744292237442922
16002,0.865296803652968,0.1971080669710806,0.6681887366818874
16003,0.2648401826484018,0.3181126331811263,-0.0532724505327245
17001,0.6095890410958904,0.6522070015220701,-0.04261796042617971
17002,0.23972602739726026,0.5098934550989346,-0.27016742770167435
17003,0.9200913242009132,0.3158295281582953,0.604261796042618
17004,0.8698630136986302,0.4246575342465753,0.44520547945205485
17005,0.7625570776255708,0.5395738203957382,0.2229832572298326
17006,0.6575342465753424,0.571537290715373,0.08599695585996947
17007,0.8584474885844748,0.1643835616438356,0.6940639269406392
17008,0.8287671232876712,0.1613394216133942,0.667427701674277
21001,0.4452054794520548,0.4010654490106545,0.0441400304414003
21002,0.3881278538812785,0.3340943683409437,0.054033485540334825
21003,0.5182648401826484,0.2054794520547945,0.3127853881278539
21004,0.2557077625570776,0.3066971080669711,-0.05098934550989348
21005,0.5616438356164384,0.439117199391172,0.12252663622526638
21006,0.01598173515981735,0.1438356164383561,-0.12785388127853875
21007,0.15753424657534246,0.3409436834094368,-0.18340943683409436
21008,0.3333333333333333,0.3310502283105023,0.0022831050228310223
21009,0.0502283105022831,0.2716894977168949,-0.22146118721461178
21010,0.0684931506849315,0.4094368340943683,-0.3409436834094368
21011,0.02054794520547945,0.3972602739726027,-0.37671232876712324
21012,0.273972602739726,0.4421613394216133,-0.16818873668188727
21013,0.0410958904109589,0.3698630136986301,-0.3287671232876712
21014,0.08447488584474885,0.1605783866057838,-0.07610350076103495
21015,0.591324200913242,0.4649923896499239,0.1263318112633181
21016,0.07990867579908675,0.3211567732115677,-0.24124809741248096
21017,0.4817351598173516,0.3158295281582953,0.1659056316590563
21018,0.0639269406392694,0.4041095890410959,-0.3401826484018265
