health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
11001,0.6911791116709479,0.0202,0.06425942028985507,True,high-high
11002,-0.13441327405925738,0.0097,0.03875855855855856,True,low-high
11003,0.22240130081770765,0.0332,0.08913841463414636,True,high-high
11004,0.11948832585772604,0.0477,0.10986492146596859,False,not_significant
11005,0.9817461905826911,0.0841,0.1591375,False,not_significant
11006,0.0806947396677486,0.0132,0.047890909090909095,True,high-high
11007,0.8583727836041566,0.1064,0.18462292490118576,False,not_significant
12001,-0.05671621305757005,0.0104,0.04076428571428571,True,low-high
12002,1.11480928595379,0.0788,0.15306725663716814,False,not_significant
12003,0.7147321827117004,0.0342,0.090444578313253,True,high-high
13001,0.0002521218189189597,0.4941,0.49636132723112125,False,not_significant
13002,0.1508463917598155,0.1635,0.25184736842105265,False,not_significant
13003,-1.3452357735503442,0.0064,0.029266666666666667,True,low-high
13004,-0.004894812418617392,0.4857,0.4912956221198157,False,not_significant
13005,-0.570598119706558,0.1983,0.2921265100671141,False,not_significant
13006,-0.41441611701906095,0.0097,0.03875855855855856,True,low-high
13007,0.8595259921212839,0.031,0.08613291139240506,True,high-high
13008,0.09409285803826094,0.3101,0.38239859550561794,False,not_significant
13009,1.0773957349831589,0.0454,0.10764840425531914,False,not_significant
14001,0.0853776536497417,0.381,0.43107989690721654,False,not_significant
14002,-0.04536865783599543,0.4318,0.45677156626506027,False,not_significant
15001,0.18278541599793363,0.2369,0.3239847352024922,False,not_significant
15002,0.07752745931757925,0.2207,0.31556688311688313,False,not_significant
15003,0.01652061392390008,0.1366,0.2229271375464684,False,not_significant
15004,0.257636983707809,0.087,0.1632179487179487,False,not_significant
15006,-0.2114481006122384,0.1124,0.18978307692307694,False,not_significant
15007,0.06381833541386092,0.4166,0.4504615763546798,False,not_significant
15008,-0.007507673571591643,0.4806,0.48725958429561206,False,not_significant
15009,0.19929732176690418,0.2599,0.34366295180722894,False,not_significant
15010,0.20029751556169434,0.1935,0.28698141891891893,False,not_significant
15011,0.09683882955944724,0.2155,0.3111990131578947,False,not_significant
15012,-0.11891566100258275,0.3573,0.41495952380952383,False,not_significant
15013,0.05101237157857272,0.3478,0.4105941176470588,False,not_significant
15014,0.06276216062309353,0.3482,0.4105941176470588,False,not_significant
16001,0.04071933245158861,0.4141,0.4504615763546798,False,not_significant
16002,-0.07428180557304191,0.4502,0.467228841607565,False,not_significant
16003,-0.12712247501282145,0.3429,0.4090573369565217,False,not_significant
17001,0.07757017074413963,0.3336,0.40231643835616443,False,not_significant
17002,0.5256088886210741,0.1736,0.26370380622837375,False,not_significant
17003,0.547091492158764,0.0746,0.14685829596412556,False,not_significant
17004,0.14940954619640404,0.1526,0.2381808510638298,False,not_significant
17005,0.361081570792551,0.0053,0.02643977272727273,True,high-high
17006,0.16407988453475056,0.0206,0.06506043165467626,True,high-high
17007,1.0785982897115551,0.078,0.15218666666666666,False,not_significant
17008,1.0378992762881365,0.0972,0.1741665306122449,False,not_significant
21001,0.11412741981334398,0.2285,0.31988280254777074,False,not_significant
21002,-0.055573371391549,0.3025,0.37726562499999994,False,not_significant
21003,-0.10061651010278898,0.2573,0.3433273556231003,False,not_significant
21004,0.06573205612818825,0.3345,0.40231643835616443,False,not_significant
21005,0.009060627867399956,0.4727,0.48484883177570093,False,not_significant
21006,-0.00700882069632929,0.421,0.451880195599022,False,not_significant
21007,-0.004816853698293761,0.363,0.4184902887139108,False,not_significant
21008,0.2590153602309779,0.1096,0.187946875,False,not_significant
21009,0.0005162691851218675,0.4747,0.4850389791183295,False,not_significant
21010,-0.01102203609681894,0.4899,0.49327087155963306,False,not_significant
21011,0.04437675752209059,0.4498,0.467228841607565,False,not_significant
21012,0.04565022151205788,0.3964,0.43944343434343436,False,not_significant
21013,0.06344512877401373,0.3467,0.4105941176470588,False,not_significant
21014,-0.12112960572496494,0.3208,0.3922874651810585,False,not_significant
21015,0.017002465163347122,0.4336,0.4572127098321343,False,not_significant
21016,-0.18601489745474417,0.2885,0.368172965116279,False,not_significant
21017,-0.02817793065654757,0.4358,0.45769425837320576,False,not_significant
21018,-0.20878672259608405,0.2585,0.34366295180722894,False,not_significant
21019,-0.19595836636240502,0.2848,0.3655766081871345,False,not_significant
22001,0.13840160901709028,0.3161,0.38870560224089634,False,not_significant
22002,0.000855887227382654,0.4962,0.49733287671232873,False,not_significant
22003,0.030292353608303752,0.4206,0.451880195599022,False,not_significant
22004,-0.0077788703965472085,0.382,0.43110025706940874,False,not_significant
22005,-0.05360076696293479,0.442,0.4619952380952381,False,not_significant
22006,0.03845313879962788,0.106,0.18462292490118576,False,not_significant
22007,-0.020542537479319428,0.4154,0.4504615763546798,False,not_significant
22008,0.3070843754432893,0.153,0.2381808510638298,False,not_significant
22009,0.3252582947817121,0.2902,0.3692689855072464,False,not_significant
22010,-0.24043049891467924,0.0797,0.15345745614035086,False,not_significant
22011,0.062320532765941065,0.3761,0.42890413436692504,False,not_significant
22012,0.10557849971657898,0.1625,0.25118838028169016,False,not_significant
23001,-0.008822190291942124,0.2971,0.37158660968660967,False,not_significant
23011,-0.19883786292584787,0.2081,0.30150462046204624,False,not_significant
23023,0.1069071153544347,0.3406,0.4074207084468665,False,not_significant
23024,-0.06143313031119347,0.2506,0.3374644171779141,False,not_significant
23025,-0.056853470166224725,0.3364,0.40349617486338796,False,not_significant
24001,0.07844637699969173,0.1809,0.2710412969283276,False,not_significant
24002,-0.0637959430154701,0.326,0.3975388888888889,False,not_significant
24003,0.05486635214606091,0.3878,0.43540716112531963,False,not_significant
24004,-0.03960385927248985,0.2781,0.35802316715542526,False,not_significant
24005,0.15288036794698237,0.2055,0.29971594684385383,False,not_significant
24006,-0.06339785593296647,0.1124,0.18978307692307694,False,not_significant
24007,0.2010339766643261,0.1444,0.22967971014492752,False,not_significant
24008,0.009129463758749581,0.4129,0.4504615763546798,False,not_significant
25001,0.4148341084556897,0.0421,0.10560388888888887,False,not_significant
25002,0.15278913965724195,0.3904,0.43720816326530615,False,not_significant
25003,-0.48579022819364925,0.1396,0.22614169741697415,False,not_significant
25004,-0.051567205449812165,0.3698,0.4249795811518325,False,not_significant
25005,0.5772644196423166,0.034,0.090444578313253,True,low-low
25006,0.5046748988439596,0.046,0.10764840425531914,False,not_significant
25007,0.11162693532636761,0.0121,0.04617068965517242,True,low-low
25008,0.19702532267832354,0.1692,0.25971608391608386,False,not_significant
25009,0.4156920690532945,0.1061,0.18462292490118576,False,not_significant
25010,0.4828497745456985,0.1425,0.22831204379562042,False,not_significant
25011,0.10528325179705544,0.0138,0.04965737704918033,True,low-low
25012,0.6115836728945707,0.0559,0.12467600000000001,False,not_significant
25013,0.5908673869907005,0.0904,0.16744978902953586,False,not_significant
25014,0.24944800068147416,0.0673,0.14002227488151658,False,not_significant
25015,0.13677691611162257,0.0963,0.1739740740740741,False,not_significant
25016,9.511658149382543e-18,0.2505,0.3374644171779141,False,not_significant
26001,1.2309304585720067,0.0478,0.10986492146596859,False,not_significant
26002,1.2410978514635755,0.0062,0.02895531914893617,True,low-low
26003,1.9275675100136966,0.0012,0.01120851063829787,True,low-low
26004,1.8738166310467341,0.0179,0.059083458646616537,True,low-low
26005,0.8314181413782187,0.0989,0.17577773279352227,False,not_significant
26006,1.2363216358216211,0.0014,0.01181923076923077,True,low-low
26007,0.19541099662396255,0.2596,0.34366295180722894,False,not_significant
26008,1.8901075155501066,0.0031,0.018901388888888888,True,low-low
26009,-0.0247975078476211,0.2363,0.3239847352024922,False,not_significant
26010,1.427032716827775,0.007,0.03104040404040404,True,low-low
26011,0.02585492666052139,0.4762,0.4850389791183295,False,not_significant
26012,0.27607090367199205,0.0885,0.16532553191489363,False,not_significant
