health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
31090,-0.03348210348051576,0.2916,0.36997803468208096,False,not_significant
31091,-0.025291440149745076,0.3293,0.39715027472527464,False,not_significant
31092,0.216097568490373,0.313,0.3867091412742382,False,not_significant
31093,0.07363341261525395,0.1583,0.2612545112781955,False,not_significant
31094,2.250408962394194,0.0002,0.007316666666666667,True,low-low
31095,0.22421302302756593,0.0769,0.15849342723004695,False,not_significant
31096,1.8437373662858263,0.0193,0.07232704918032787,True,low-low
31097,0.5560185095608481,0.005,0.03376923076923077,True,low-low
31098,0.10693306888762989,0.0001,0.0054875,True,low-low
31099,1.5005508851066751,0.0001,0.0054875,True,low-low
31100,-0.18017117921857992,0.1243,0.22003104838709675,False,not_significant
31101,-0.06130910370538823,0.2471,0.3287178787878788,False,not_significant
31102,1.5079185733111518,0.0294,0.08962916666666666,True,low-low
32001,-0.14166968697328405,0.0541,0.13265434782608693,False,not_significant
32002,0.36778430403752554,0.0736,0.1572728155339806,False,not_significant
32003,0.5291215339794698,0.0183,0.0708561403508772,True,low-low
32004,0.09869664171548365,0.0017,0.018202439024390244,True,low-low
33001,1.8662534423112447,0.0135,0.059265,True,low-low
33002,2.017619564899926,0.0238,0.08037076923076923,True,low-low
33003,3.7923165003359762,0.0004,0.007981818181818182,True,low-low
33004,1.935817331939098,0.0069,0.03786375,True,low-low
33005,2.4579373402766853,0.0001,0.0054875,True,low-low
33006,2.1159284556183318,0.0182,0.0708561403508772,True,low-low
33007,2.271248804694825,0.0002,0.007316666666666667,True,low-low
33008,0.9418198555005617,0.0064,0.03696842105263158,True,low-low
33009,2.008844107587286,0.0001,0.0054875,True,low-low
35011,0.8227031140926743,0.0217,0.07621040000000001,True,low-low
35012,0.8546801801453743,0.0475,0.12486526946107784,False,not_significant
35013,0.8662318251287662,0.0333,0.09681258278145696,True,low-low
35014,0.5665297493398211,0.0072,0.03902222222222222,True,low-low
35015,1.770954233680175,0.0169,0.06806513761467889,True,low-low
35016,1.72884085686123,0.0051,0.033865714285714284,True,low-low
35021,-0.018639719019636156,0.1947,0.29241864406779666,False,not_significant
35022,-0.012899017615507057,0.4405,0.4773457420924574,False,not_significant
35023,0.033766797144884474,0.4504,0.479916504854369,False,not_significant
35031,-0.15795975202092047,0.3525,0.4137633689839572,False,not_significant
35032,0.035236384066563195,0.3868,0.4455505235602094,False,not_significant
35033,0.0010238329163463576,0.4657,0.4844604265402843,False,not_significant
35041,0.9339637293978275,0.0054,0.033865714285714284,True,low-low
35051,0.47709336771282984,0.0832,0.16798264840182647,False,not_significant
35052,0.23634895519502702,0.1949,0.29241864406779666,False,not_significant
35061,0.5139421289813316,0.1617,0.2632374074074074,False,not_significant
35062,-0.016687837971217045,0.4263,0.46786425000000004,False,not_significant
35063,0.005172378350772645,0.4872,0.49466073903002306,False,not_significant
35064,-0.02030637426599624,0.4675,0.48518321513002366,False,not_significant
35065,0.008618856792319683,0.4761,0.48833621495327106,False,not_significant
35071,-0.37154613741036463,0.0451,0.12146564417177914,False,not_significant
35072,0.3003993282027207,0.2162,0.31016928104575164,False,not_significant
35073,0.5516884291543225,0.1265,0.2230261044176707,False,not_significant
35074,0.03505457035567352,0.3133,0.3867091412742382,False,not_significant
35081,-0.20378478923046622,0.1306,0.22751349206349206,False,not_significant
35082,0.16205873263046874,0.1636,0.2640455882352941,False,not_significant
35083,0.5764381531352314,0.239,0.3233248466257669,False,not_significant
35091,0.08507994773484541,0.1962,0.29241864406779666,False,not_significant
35092,0.14214461986197371,0.1377,0.236133984375,False,not_significant
35093,0.04667202303344624,0.4287,0.46826666666666666,False,not_significant
35094,-0.6004641698571846,0.0364,0.10178089171974523,False,not_significant
35095,0.05028967243207478,0.341,0.40459189189189193,False,not_significant
35101,0.28971704416611627,0.2085,0.3030844370860927,False,not_significant
35102,0.2720479442937856,0.0934,0.1810149779735683,False,not_significant
35103,-0.1566302946910494,0.1219,0.21665627530364373,False,not_significant
35104,0.23000161682383205,0.2185,0.31126516129032256,False,not_significant
35111,-0.14013313939222866,0.4461,0.4773457420924574,False,not_significant
35112,-0.06496336924509484,0.4076,0.45736632653061227,False,not_significant
35113,0.029821883066654557,0.4588,0.48332009569377987,False,not_significant
35114,0.03417388247804719,0.4352,0.4740764267990074,False,not_significant
35115,0.36338884671474964,0.0738,0.1572728155339806,False,not_significant
35121,0.04173479886205424,0.4098,0.4577664122137404,False,not_significant
35131,-0.012686162539343545,0.3877,0.4455505235602094,False,not_significant
35132,-0.014516716194349506,0.382,0.4413105263157895,False,not_significant
35133,-0.0006580769438054369,0.476,0.48833621495327106,False,not_significant
35141,0.2304475482083945,0.2415,0.32349481707317074,False,not_significant
