health_region_code,need_score,capacity_score,mismatch_score
11001,0.4497716894977169,0.2450532724505326,0.2047184170471843
11002,0.452054794520548,0.4923896499238965,-0.040334855403348524
11003,0.5125570776255708,0.4330289193302892,0.07952815829528159
11004,0.4920091324200913,0.4512937595129376,0.04071537290715371
11005,0.6666666666666666,0.2427701674277017,0.42389649923896494
11006,0.6358447488584476,0.6164383561643836,0.019406392694063967
11007,0.45319634703196343,0.1073059360730593,0.34589041095890416
12001,0.3287671232876712,0.3470319634703196,-0.0182648401826484
12002,0.8401826484018264,0.3515981735159817,0.4885844748858447
12003,0.54337899543379,0.3006088280060883,0.2427701674277017
13001,0.12100456621004563,0.1491628614916286,-0.02815829528158298
13002,0.11301369863013698,0.2100456621004566,-0.09703196347031963
13003,0.09018264840182648,0.4041095890410959,-0.3139269406392694
13004,0.0559360730593607,0.1308980213089802,-0.0749619482496195
13005,0.5878995433789954,0.1796042617960426,0.4082952815829528
13006,0.08904109589041095,0.1803652968036529,-0.09132420091324195
13007,0.48630136986301364,0.2115677321156773,0.27473363774733633
13008,0.23173515981735157,0.1210045662100456,0.11073059360730597
13009,0.4965753424657534,0.1126331811263318,0.3839421613394216
14001,0.3812785388127854,0.5380517503805176,-0.15677321156773216
14002,0.1541095890410959,0.302130898021309,-0.1480213089802131
15001,0.4931506849315068,0.3378995433789954,0.1552511415525114
15002,0.22945205479452055,0.1681887366818873,0.06126331811263325
15003,0.2705479452054794,0.2945205479452055,-0.023972602739726068
15004,0.1552511415525114,0.271689497716895,-0.11643835616438358
15006,0.2671232876712329,0.1765601217656012,0.09056316590563168
15007,0.11986301369863013,0.3028919330289193,-0.1830289193302892
15008,0.14383561643835613,0.2602739726027397,-0.11643835616438358
15009,0.3207762557077626,0.515220700152207,-0.19444444444444442
15010,0.297945205479452,0.1613394216133942,0.13660578386605782
15011,0.10273972602739723,0.1933028919330288,-0.09056316590563157
15012,0.13013698630136983,0.3226788432267884,-0.1925418569254186
15013,0.041095890410958874,0.1103500761035007,-0.06925418569254183
15014,0.10273972602739723,0.2039573820395738,-0.10121765601217658
16001,0.32420091324200917,0.2009132420091324,0.12328767123287676
16002,0.4817351598173516,0.1971080669710806,0.28462709284627097
16003,0.13812785388127852,0.3181126331811263,-0.1799847792998478
17001,0.5490867579908676,0.6522070015220701,-0.10312024353120253
17002,0.1689497716894977,0.5098934550989346,-0.34094368340943687
17003,0.5296803652968036,0.3158295281582953,0.21385083713850833
17004,0.5102739726027397,0.4246575342465753,0.08561643835616434
17005,0.6289954337899544,0.5395738203957382,0.08942161339421617
17006,0.6267123287671232,0.571537290715373,0.05517503805175028
17007,0.6118721461187215,0.1643835616438356,0.44748858447488593
17008,0.6210045662100456,0.1613394216133942,0.4596651445966514
21001,0.3093607305936073,0.4010654490106545,-0.09170471841704719
21002,0.39840182648401823,0.3340943683409437,0.06430745814307454
21003,0.2922374429223744,0.2054794520547945,0.0867579908675799
21004,0.20890410958904104,0.3066971080669711,-0.09779299847793005
21005,0.3595890410958904,0.439117199391172,-0.07952815829528159
21006,0.1244292237442922,0.1438356164383561,-0.019406392694063898
21007,0.34246575342465757,0.3409436834094368,0.0015220700152207556
21008,0.20205479452054795,0.3310502283105023,-0.12899543378995434
