health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
11001,0.07603898794564405,0.4339,0.46233519417475727,False,not_significant
11002,-0.1298764025184163,0.0433,0.12185064102564101,False,not_significant
11003,0.2716421452497015,0.0138,0.056951351351351355,True,high-high
11004,0.08364488796369612,0.1139,0.21834978165938865,False,not_significant
11005,0.7405665100457993,0.2018,0.3092611683848797,False,not_significant
11006,0.06643624211624186,0.0515,0.1363757396449704,False,not_significant
11007,1.0838876562479223,0.0961,0.19899952830188677,False,not_significant
12001,-0.15417425749468483,0.0212,0.07628524590163935,True,low-high
12002,0.3669668524743278,0.3557,0.40638857142857143,False,not_significant
12003,1.107208163703371,0.0139,0.056951351351351355,True,high-high
13001,0.009317363021620857,0.426,0.45724694376528113,False,not_significant
13002,0.1578139827129929,0.1896,0.29726571428571424,False,not_significant
13003,-0.8346769630072011,0.027,0.08979545454545454,True,low-high
13004,-0.10020292771685854,0.292,0.37702352941176465,False,not_significant
13005,-0.4316993446358599,0.2671,0.35731939393939394,False,not_significant
13006,-0.16827430641108773,0.1217,0.22058395061728395,False,not_significant
13007,0.7666912319134286,0.0925,0.19586153846153845,False,not_significant
13008,0.16917442814696163,0.2094,0.311615593220339,False,not_significant
13009,1.3890650658523604,0.066,0.1589891891891892,False,not_significant
14001,0.40091510741430014,0.2677,0.35731939393939394,False,not_significant
14002,-0.048006016098152415,0.4234,0.4555700980392157,False,not_significant
15001,0.14467344898668869,0.2675,0.35731939393939394,False,not_significant
15002,-0.01355912297248763,0.4539,0.4764040572792363,False,not_significant
15003,0.042340885941638116,0.142,0.24542519685039368,False,not_significant
15004,0.10793098575197418,0.3064,0.38321823361823365,False,not_significant
15006,-0.17880765094239578,0.2049,0.3092611683848797,False,not_significant
15007,0.14679474588368197,0.3446,0.40341173333333336,False,not_significant
15008,0.14347057072602848,0.2138,0.3160208754208754,False,not_significant
15009,-0.14188924680938486,0.3961,0.440330303030303,False,not_significant
15010,0.2535491789934952,0.1411,0.24483359683794467,False,not_significant
15011,0.15385906479536726,0.1402,0.24423730158730156,False,not_significant
15012,-0.09258231632376265,0.3812,0.4301974293059126,False,not_significant
15013,0.06798823262313199,0.283,0.3697529761904762,False,not_significant
15014,0.16475472607431096,0.1892,0.29726571428571424,False,not_significant
16001,0.025125360888444616,0.4644,0.4818670588235295,False,not_significant
16002,-0.13940022509652128,0.4429,0.46904240963855426,False,not_significant
16003,-0.18576607177785556,0.2949,0.3784615160349855,False,not_significant
17001,0.04937476957944755,0.3891,0.43575229591836734,False,not_significant
17002,0.5121531149797476,0.2307,0.3314019607843137,False,not_significant
17003,0.4150097244383794,0.1524,0.256195038167939,False,not_significant
17004,0.18979103251755133,0.1215,0.22058395061728395,False,not_significant
17005,0.28589562130016394,0.0292,0.09425588235294118,True,high-high
17006,0.2572604062593331,0.013,0.05540776699029126,True,high-high
17007,1.01197869327508,0.0741,0.17144105263157894,False,not_significant
17008,0.6535824377482914,0.1828,0.29400182481751824,False,not_significant
21001,0.06852606143545936,0.328,0.39022222222222225,False,not_significant
21002,-0.02578826616875489,0.414,0.44997500000000007,False,not_significant
21003,0.009632555720938157,0.4715,0.48371296296296296,False,not_significant
21004,0.03985936881685339,0.3969,0.440330303030303,False,not_significant
21005,-0.016904501569475552,0.4493,0.47414110576923074,False,not_significant
21006,-0.007931098834808185,0.4055,0.44392643391521197,False,not_significant
21007,-0.0013825118927732086,0.2957,0.3784615160349855,False,not_significant
21008,0.14741387440019846,0.2473,0.34247539432176655,False,not_significant
21009,0.0013695873244148828,0.4434,0.46904240963855426,False,not_significant
21010,0.10134696047734387,0.3786,0.42836443298969074,False,not_significant
21011,-0.2595386741236457,0.3212,0.38997038043478266,False,not_significant
21012,0.09483631339726367,0.305,0.38321823361823365,False,not_significant
21013,0.011031744476109107,0.4724,0.48371296296296296,False,not_significant
21014,-0.08983063402813458,0.3494,0.4047139841688654,False,not_significant
21015,-0.020503964077137674,0.4157,0.45059827160493826,False,not_significant
21016,-0.530817025532185,0.1115,0.21661184210526316,False,not_significant
21017,-0.11918286481173355,0.2932,0.37746275659824047,False,not_significant
21018,-0.10874148126450475,0.3663,0.4155186046511628,False,not_significant
21019,-0.3832543101350866,0.1251,0.22507745901639342,False,not_significant
22001,-0.10074284113698573,0.3845,0.43170204603580564,False,not_significant
22002,-0.2103751795446999,0.2352,0.33383762057877814,False,not_significant
22003,0.04634500060333686,0.3997,0.4408751256281407,False,not_significant
22004,-0.005574836858675188,0.347,0.4047139841688654,False,not_significant
22005,-0.04711213627363336,0.4661,0.4818670588235295,False,not_significant
22006,0.010523934016097771,0.3352,0.39592607526881723,False,not_significant
22007,-0.009232519484172313,0.4547,0.4764040572792363,False,not_significant
22008,0.2592640061999548,0.2153,0.3171701342281879,False,not_significant
22009,0.07728024681390783,0.4506,0.4743726618705036,False,not_significant
22010,-0.20324997519520716,0.1204,0.22058395061728395,False,not_significant
22011,-0.04174051889531929,0.4141,0.44997500000000007,False,not_significant
22012,0.09583001615527814,0.1606,0.26705833333333334,False,not_significant
23001,-0.00497220652388802,0.4663,0.4818670588235295,False,not_significant
23011,-0.15472459395381044,0.2397,0.3361926517571885,False,not_significant
23023,-0.16428794069579825,0.179,0.2899667896678967,False,not_significant
23024,0.00792651269764868,0.4708,0.48371296296296296,False,not_significant
23025,0.009637892316905452,0.4753,0.48371296296296296,False,not_significant
24001,0.1649358367999504,0.0758,0.17220567010309276,False,not_significant
24002,0.010018625085446037,0.4747,0.48371296296296296,False,not_significant
24003,0.10574715062098936,0.332,0.39391351351351356,False,not_significant
24004,-0.0584204387178382,0.1883,0.29726571428571424,False,not_significant
24005,0.1686506078990484,0.186,0.29692363636363633,False,not_significant
24006,-0.055399286120633426,0.1632,0.26833258426966294,False,not_significant
24007,0.21850358650775134,0.2449,0.340225,False,not_significant
24008,-0.001137362015526279,0.4829,0.4873404597701149,False,not_significant
25001,0.7185073987699597,0.0141,0.056951351351351355,True,low-low
25002,0.245886398962622,0.3154,0.3862955431754875,False,not_significant
25003,-0.5460494631855063,0.1628,0.26833258426966294,False,not_significant
25004,-0.032555903698384334,0.4054,0.44392643391521197,False,not_significant
25005,0.7618697842256164,0.0144,0.056951351351351355,True,low-low
25006,0.3586175813148962,0.1049,0.20857466063348415,False,not_significant
25007,0.09889903531824573,0.0275,0.09009328358208955,True,low-low
25008,0.15497474688977667,0.2422,0.3386171974522293,False,not_significant
25009,0.3637086104833683,0.1927,0.30105088967971533,False,not_significant
25010,0.5598497752804215,0.1376,0.2416256,False,not_significant
25011,0.17814391181896544,0.0537,0.1378614035087719,False,not_significant
25012,0.416134412038483,0.1217,0.22058395061728395,False,not_significant
25013,0.49670366965447516,0.1493,0.25404147286821704,False,not_significant
25014,0.3095225661021707,0.0906,0.19328786407766993,False,not_significant
25015,0.25389188851576855,0.0085,0.041461111111111115,True,low-low
25016,-0.006667826508178976,0.1556,0.25972775665399234,False,not_significant
26001,1.0307159820220682,0.075,0.17220567010309276,False,not_significant
26002,1.2572023656380606,0.0024,0.01881428571428571,True,low-low
26003,1.9778020256963755,0.0005,0.007839285714285714,True,low-low
26004,2.4543486397916974,0.001,0.010452380952380953,True,low-low
26005,1.4196929574889412,0.0245,0.08402734375,True,low-low
26006,1.2964551135851963,0.0056,0.02998048780487805,True,low-low
26007,0.14611432989785408,0.3516,0.40512440944881895,False,not_significant
26008,2.649655919776708,0.0005,0.007839285714285714,True,low-low
26009,-0.0441229754574612,0.1203,0.22058395061728395,False,not_significant
26010,2.234481719782931,0.0013,0.012142553191489361,True,low-low
26011,-0.032734512894664364,0.476,0.48371296296296296,False,not_significant
26012,0.18778516333243975,0.1632,0.26833258426966294,False,not_significant
27001,0.479699523832173,0.0042,0.024916216216216213,True,low-low
27002,1.0202637585142815,0.014,0.056951351351351355,True,low-low
27003,2.1058324424918964,0.0021,0.017728846153846154,True,low-low
27004,1.4488387763642352,0.006,0.030627906976744185,True,low-low
27005,0.8446714066421706,0.1033,0.20857466063348415,False,not_significant
27006,0.8124333639410873,0.0454,0.12614303797468357,False,not_significant
27007,0.22198571537640088,0.0907,0.19328786407766993,False,not_significant
27008,-0.15015179828434794,0.0048,0.027726315789473682,True,high-low
27009,0.2540803370608635,0.0288,0.09365333333333334,True,low-low
27010,0.7433044339299494,0.067,0.1589891891891892,False,not_significant
28001,1.175581214926331,0.0503,0.13630679012345678,False,not_significant
28002,2.1307259949930124,0.0118,0.05128910891089109,True,low-low
28003,0.11510370426924482,0.106,0.2096126126126126,False,not_significant
28004,1.294710547009768,0.0095,0.04436702127659574,True,low-low
28005,-0.12422308911011515,0.1344,0.2388728744939271,False,not_significant
28006,0.050250721776888906,0.1189,0.22058395061728395,False,not_significant
28007,0.24971516832825344,0.3038,0.38321823361823365,False,not_significant
29001,1.2908020145936974,0.0015,0.01343877551020408,True,low-low
29002,-0.11683928916306728,0.2746,0.364197583081571,False,not_significant
29003,0.6203078089287425,0.0296,0.09474820143884892,True,low-low
29004,0.6689714890075945,0.1046,0.20857466063348415,False,not_significant
29005,1.7280414724783109,0.0235,0.08187698412698412,True,low-low
29006,1.6387311565569864,0.0049,0.027936363636363638,True,low-low
29007,0.4803165677408896,0.0717,0.16742712765957446,False,not_significant
29008,0.4451603719213148,0.037,0.11049659863945577,False,not_significant
29009,1.3577534228574726,0.0012,0.011706666666666666,True,low-low
29010,0.396813599876198,0.1834,0.29400182481751824,False,not_significant
29011,0.2484361721027918,0.0054,0.02998048780487805,True,low-low
29012,1.8779087217979984,0.0161,0.05989745762711864,True,low-low
29013,2.321691912466485,0.002,0.017215686274509805,True,low-low
29014,0.8104875910208299,0.0251,0.08541782945736434,True,low-low
29015,0.790791323125749,0.0027,0.020436206896551724,True,low-low
29016,-0.1514971662563265,0.0383,0.11209133333333333,False,not_significant
29017,-0.055374409800889965,0.228,0.3314019607843137,False,not_significant
29018,2.170301857149104,0.0008,0.009755555555555556,True,low-low
29019,0.4101361615555739,0.0868,0.18765098039215686,False,not_significant
29020,0.7831728082524975,0.0033,0.02293283582089552,True,low-low
29021,0.13522079491886602,0.3904,0.4360956743002545,False,not_significant
29022,0.9621749114104509,0.0113,0.05010808080808081,True,low-low
29023,0.23211003007729225,0.0778,0.17337157360406089,False,not_significant
29024,0.5697633361327618,0.1341,0.2388728744939271,False,not_significant
29025,1.0231380157485321,0.016,0.05989745762711864,True,low-low
29026,2.6522565096990127,0.0011,0.010975,True,low-low
29027,0.8176040251275082,0.0155,0.05916956521739131,True,low-low
29028,0.8697663918169625,0.0006,0.00798181818181818,True,low-low
31001,-0.04649020842664286,0.3185,0.3883930555555556,False,not_significant
31002,-0.0047353950778400745,0.4995,0.4995,False,not_significant
31003,-0.06027384961518256,0.4223,0.4555029484029484,False,not_significant
31004,-0.005999918169149107,0.2321,0.3318954397394137,False,not_significant
31006,-0.12847854791223748,0.2039,0.3092611683848797,False,not_significant
31007,0.11046753652267131,0.1772,0.2881140740740741,False,not_significant
31008,0.019240929991399758,0.1728,0.28200446096654275,False,not_significant
31009,-0.41975329117879445,0.0525,0.1363757396449704,False,not_significant
31010,0.12046990166727979,0.3549,0.40638857142857143,False,not_significant
