health_region_code,need_score,capacity_score,mismatch_score
11001,0.4440639269406393,0.24809741248097414,0.19596651445966515
11002,0.4577625570776256,0.3789954337899543,0.07876712328767127
11003,0.5057077625570776,0.4254185692541857,0.08028919330289191
11004,0.4942922374429224,0.2937595129375951,0.20053272450532728
11005,0.6723744292237444,0.22374429223744294,0.4486301369863014
11006,0.6381278538812786,0.5494672754946728,0.08866057838660579
11007,0.5171232876712328,0.10730593607305934,0.4098173515981735
12001,0.33219178082191775,0.3470319634703196,-0.014840182648401867
12002,0.8276255707762556,0.332572298325723,0.49505327245053266
12003,0.5365296803652968,0.2846270928462709,0.2519025875190259
13001,0.13698630136986298,0.13165905631659056,0.0053272450532724225
13002,0.11757990867579908,0.19558599695585996,-0.07800608828006088
13003,0.08447488584474885,0.36681887366818877,-0.28234398782343995
13004,0.04452054794520545,0.1278538812785388,-0.08333333333333336
13005,0.5799086757990868,0.17123287671232876,0.408675799086758
13006,0.07420091324200913,0.18036529680365296,-0.10616438356164383
13007,0.48744292237442916,0.2138508371385084,0.27359208523592077
13008,0.23401826484018262,0.12024353120243532,0.1137747336377473
13009,0.4965753424657534,0.1126331811263318,0.3839421613394216
14001,0.3710045662100457,0.4490106544901065,-0.07800608828006084
14002,0.14383561643835616,0.2945205479452055,-0.15068493150684933
15001,0.4851598173515982,0.3264840182648402,0.158675799086758
15002,0.22602739726027396,0.1659056316590563,0.06012176560121765
15003,0.2853881278538813,0.2876712328767123,-0.0022831050228310223
15004,0.15753424657534243,0.2777777777777778,-0.12024353120243536
15006,0.2808219178082192,0.1643835616438356,0.11643835616438358
15007,0.12214611872146118,0.29680365296803657,-0.17465753424657537
15008,0.16324200913242004,0.256468797564688,-0.09322678843226795
15009,0.3310502283105023,0.5038051750380518,-0.17275494672754949
15010,0.2933789954337899,0.1552511415525114,0.13812785388127852
15011,0.1198630136986301,0.19406392694063923,-0.07420091324200913
15012,0.13356164383561642,0.3105022831050228,-0.1769406392694064
15013,0.0331050228310502,0.11035007610350074,-0.07724505327245054
15014,0.10844748858447485,0.19939117199391174,-0.09094368340943688
16001,0.31278538812785384,0.18645357686453576,0.12633181126331808
16002,0.5171232876712328,0.19710806697108066,0.3200152207001522
16003,0.13584474885844747,0.3226788432267884,-0.18683409436834095
17001,0.5445205479452054,0.5372907153729071,0.007229832572298367
17002,0.1723744292237443,0.4208523592085236,-0.2484779299847793
17003,0.5376712328767124,0.3302891933028919,0.20738203957382045
17004,0.5091324200913242,0.3721461187214612,0.136986301369863
17005,0.6232876712328768,0.4672754946727549,0.15601217656012184
17006,0.6187214611872146,0.4444444444444444,0.17427701674277019
17007,0.615296803652968,0.15372907153729073,0.46156773211567725
17008,0.634703196347032,0.1613394216133942,0.4733637747336378
21001,0.3093607305936073,0.36910197869101985,-0.05974124809741255
21002,0.39840182648401823,0.2990867579908676,0.09931506849315064
21003,0.2968036529680365,0.1894977168949772,0.10730593607305933
21004,0.21347031963470314,0.2633181126331811,-0.04984779299847797
21005,0.35159817351598177,0.4710806697108067,-0.11948249619482493
21006,0.12328767123287668,0.16818873668188736,-0.04490106544901068
21007,0.3493150684931507,0.28310502283105027,0.06621004566210043
21008,0.20319634703196346,0.2846270928462709,-0.08143074581430745
21009,0.2659817351598174,0.25038051750380513,0.015601217656012245
21010,0.2408675799086758,0.4429223744292237,-0.20205479452054792
21011,0.1735159817351598,0.3904109589041096,-0.2168949771689498
21012,0.3344748858447488,0.4459665144596651,-0.1114916286149163
21013,0.27283105022831056,0.3592085235920852,-0.08637747336377466
21014,0.317351598173516,0.16971080669710803,0.14764079147640796
21015,0.4018264840182648,0.4931506849315069,-0.09132420091324206
21016,0.5194063926940639,0.23592085235920854,0.2834855403348553
21017,0.4200913242009132,0.3181126331811263,0.1019786910197869
21018,0.2191780821917808,0.40563165905631654,-0.18645357686453573
21019,0.4235159817351598,0.2191780821917808,0.204337899543379
22001,0.5525114155251142,0.38280060882800604,0.16971080669710814
22002,0.3926940639269406,0.5882800608828006,-0.19558599695586
22003,0.43036529680365293,0.39193302891933035,0.03843226788432258
22004,0.5125570776255708,0.5038051750380518,0.008751902587519012
22005,0.6484018264840182,0.3637747336377473,0.2846270928462709
22006,0.46689497716894973,0.4550989345509893,0.011796042617960412
22007,0.3664383561643836,0.33257229832572294,0.033866057838660646
22008,0.6073059360730594,0.46955859969558605,0.13774733637747333
22009,0.6061643835616438,0.26484018264840187,0.34132420091324195
22010,0.5776255707762556,0.6933028919330289,-0.1156773211567732
22011,0.5102739726027398,0.4246575342465753,0.08561643835616445
22012,0.654109589041096,0.5920852359208523,0.06202435312024368
23001,0.4874429223744292,0.4307458143074581,0.05669710806697109
23011,0.5,0.5601217656012177,-0.060121765601217736
23023,0.5342465753424658,0.6126331811263318,-0.07838660578386603
23024,0.7203196347031964,0.5951293759512938,0.1251902587519026
23025,0.5513698630136986,0.4307458143074581,0.1206240487062405
24001,0.3698630136986301,0.49086757990867574,-0.12100456621004563
24002,0.591324200913242,0.4878234398782344,0.1035007610350076
24003,0.3972602739726027,0.4885844748858448,-0.09132420091324206
24004,0.5707762557077626,0.5273972602739726,0.04337899543378998
24005,0.3584474885844749,0.512937595129376,-0.15449010654490108
24006,0.46232876712328763,0.45281582952815835,0.009512937595129278
24007,0.4634703196347032,0.5182648401826484,-0.0547945205479452
24008,0.18036529680365296,0.2968036529680365,-0.11643835616438356
25001,0.3184931506849315,0.4208523592085236,-0.1023592085235921
25002,0.2728310502283105,0.6255707762557078,-0.3527397260273973
25003,0.752283105022831,0.5144596651445966,0.2378234398782344
25004,0.6678082191780822,0.5829528158295282,0.08485540334855401
25005,0.4908675799086758,0.7070015220700152,-0.2161339421613394
25006,0.5079908675799086,0.6331811263318113,-0.1251902587519027
25007,0.7317351598173516,0.7450532724505328,-0.013318112633181167
25008,0.5468036529680366,0.6164383561643835,-0.0696347031963469
25009,0.46232876712328763,0.680365296803653,-0.21803652968036535
25010,0.3687214611872146,0.6788432267884322,-0.3101217656012176
25011,0.6027397260273972,0.7138508371385083,-0.11111111111111105
25012,0.2979452054794521,0.5601217656012176,-0.26217656012176555
25013,0.2808219178082192,0.5616438356164384,-0.2808219178082192
25014,0.4223744292237443,0.6560121765601218,-0.2336377473363775
25015,0.5068493150684932,0.669710806697108,-0.16286149162861485
25016,0.7351598173515982,0.7557077625570776,-0.020547945205479423
26001,0.3961187214611872,0.7732115677321157,-0.37709284627092854
26002,0.3047945205479452,0.6004566210045662,-0.295662100456621
26003,0.1415525114155251,0.44520547945205485,-0.30365296803652975
26004,0.1495433789954338,0.6042617960426179,-0.4547184170471841
26005,0.2351598173515982,0.5684931506849316,-0.33333333333333337
26006,0.22260273972602734,0.4672754946727549,-0.24467275494672758
26007,0.6484018264840182,0.4155251141552511,0.2328767123287671
26008,0.10844748858447488,0.4581430745814308,-0.3496955859969559
26009,0.3561643835616438,0.32039573820395734,0.03576864535768648
26010,0.2602739726027397,0.5114155251141553,-0.2511415525114156
26011,0.8481735159817352,0.517503805175038,0.33066971080669716
26012,0.6472602739726028,0.7100456621004566,-0.06278538812785384
27001,0.5136986301369862,0.5380517503805174,-0.0243531202435312
27002,0.2990867579908676,0.5662100456621005,-0.26712328767123295
27003,0.4280821917808219,0.8196347031963471,-0.3915525114155252
27004,0.5468036529680366,0.8972602739726027,-0.3504566210045661
27005,0.497716894977169,0.865296803652968,-0.36757990867579904
27006,0.3219178082191781,0.5783866057838661,-0.25646879756468804
27007,0.4280821917808219,0.4490106544901065,-0.020928462709284612
27008,0.5342465753424658,0.4855403348554033,0.04870624048706246
27009,0.4372146118721461,0.4452054794520548,-0.00799086757990869
27010,0.24885844748858443,0.6164383561643835,-0.36757990867579904
28001,0.2785388127853881,0.5799086757990867,-0.30136986301369856
28002,0.2728310502283105,0.6948249619482496,-0.4219939117199391
28003,0.38584474885844744,0.4124809741248097,-0.02663622526636228
28004,0.273972602739726,0.560882800608828,-0.286910197869102
28005,0.3618721461187214,0.3272450532724505,0.03462709284627091
28006,0.3207762557077625,0.4109589041095891,-0.09018264840182655
28007,0.3401826484018265,0.641552511415525,-0.30136986301369856
29001,0.1244292237442922,0.3417047184170472,-0.21727549467275498
29002,0.2100456621004566,0.24885844748858446,-0.03881278538812785
29003,0.2328767123287671,0.41628614916286155,-0.18340943683409444
