health_region_code,need_score,capacity_score,mismatch_score
11001,0.4440639269406393,0.2450532724505326,0.1990106544901067
11002,0.4577625570776256,0.4923896499238965,-0.03462709284627091
11003,0.5057077625570776,0.4330289193302892,0.07267884322678841
11004,0.4942922374429224,0.4512937595129376,0.04299847792998479
11005,0.6723744292237444,0.2427701674277017,0.42960426179604266
11006,0.6381278538812786,0.6164383561643836,0.02168949771689499
11007,0.5171232876712328,0.1073059360730593,0.40981735159817356
12001,0.33219178082191775,0.3470319634703196,-0.014840182648401867
12002,0.8276255707762556,0.3515981735159817,0.47602739726027393
12003,0.5365296803652968,0.3006088280060883,0.2359208523592085
13001,0.13698630136986298,0.1491628614916286,-0.012176560121765628
13002,0.11757990867579908,0.2100456621004566,-0.09246575342465753
13003,0.08447488584474885,0.4041095890410959,-0.319634703196347
13004,0.04452054794520545,0.1308980213089802,-0.08637747336377476
13005,0.5799086757990868,0.1796042617960426,0.4003044140030442
13006,0.07420091324200913,0.1803652968036529,-0.10616438356164377
13007,0.48744292237442916,0.2115677321156773,0.27587519025875185
13008,0.23401826484018262,0.1210045662100456,0.11301369863013702
13009,0.4965753424657534,0.1126331811263318,0.3839421613394216
14001,0.3710045662100457,0.5380517503805176,-0.16704718417047187
14002,0.14383561643835616,0.302130898021309,-0.15829528158295283
15001,0.4851598173515982,0.3378995433789954,0.14726027397260277
15002,0.22602739726027396,0.1681887366818873,0.05783866057838666
15003,0.2853881278538813,0.2945205479452055,-0.0091324200913242
15004,0.15753424657534243,0.271689497716895,-0.11415525114155256
15006,0.2808219178082192,0.1765601217656012,0.10426179604261798
15007,0.12214611872146118,0.3028919330289193,-0.18074581430745812
15008,0.16324200913242004,0.2602739726027397,-0.09703196347031967
15009,0.3310502283105023,0.515220700152207,-0.1841704718417047
15010,0.2933789954337899,0.1613394216133942,0.13203957382039572
15011,0.1198630136986301,0.1933028919330288,-0.0734398782343987
15012,0.13356164383561642,0.3226788432267884,-0.189117199391172
15013,0.0331050228310502,0.1103500761035007,-0.0772450532724505
15014,0.10844748858447485,0.2039573820395738,-0.09550989345509896
16001,0.31278538812785384,0.2009132420091324,0.11187214611872143
16002,0.5171232876712328,0.1971080669710806,0.3200152207001522
16003,0.13584474885844747,0.3181126331811263,-0.18226788432267885
17001,0.5445205479452054,0.6522070015220701,-0.10768645357686468
17002,0.1723744292237443,0.5098934550989346,-0.3375190258751903
17003,0.5376712328767124,0.3158295281582953,0.22184170471841708
17004,0.5091324200913242,0.4246575342465753,0.08447488584474888
17005,0.6232876712328768,0.5395738203957382,0.08371385083713856
17006,0.6187214611872146,0.571537290715373,0.04718417047184165
17007,0.615296803652968,0.1643835616438356,0.4509132420091324
17008,0.634703196347032,0.1613394216133942,0.4733637747336378
21001,0.3093607305936073,0.4010654490106545,-0.09170471841704719
21002,0.39840182648401823,0.3340943683409437,0.06430745814307454
21003,0.2968036529680365,0.2054794520547945,0.091324200913242
21004,0.21347031963470314,0.3066971080669711,-0.09322678843226795
21005,0.35159817351598177,0.439117199391172,-0.08751902587519023
21006,0.12328767123287668,0.1438356164383561,-0.020547945205479423
21007,0.3493150684931507,0.3409436834094368,0.008371385083713878
21008,0.20319634703196346,0.3310502283105023,-0.12785388127853883
21009,0.2659817351598174,0.2716894977168949,-0.0057077625570775
21010,0.2408675799086758,0.4094368340943683,-0.16856925418569252
21011,0.1735159817351598,0.3972602739726027,-0.2237442922374429
21012,0.3344748858447488,0.4421613394216133,-0.10768645357686446
21013,0.27283105022831056,0.3698630136986301,-0.09703196347031956
21014,0.317351598173516,0.1605783866057838,0.1567732115677322
21015,0.4018264840182648,0.4649923896499239,-0.06316590563165908
21016,0.5194063926940639,0.3211567732115677,0.19824961948249614
21017,0.4200913242009132,0.3158295281582953,0.10426179604261793
21018,0.2191780821917808,0.4041095890410959,-0.18493150684931509
21019,0.4235159817351598,0.2191780821917808,0.204337899543379
22001,0.5525114155251142,0.3820395738203957,0.17047184170471846
22002,0.3926940639269406,0.589041095890411,-0.19634703196347036
22003,0.43036529680365293,0.3432267884322679,0.08713850837138504
22004,0.5125570776255708,0.5273972602739726,-0.014840182648401812
22005,0.6484018264840182,0.4345509893455099,0.21385083713850833
22006,0.46689497716894973,0.4490106544901065,0.017884322678843212
22007,0.3664383561643836,0.3105022831050228,0.05593607305936077
22008,0.6073059360730594,0.4337899543378996,0.1735159817351598
22009,0.6061643835616438,0.2595129375951294,0.3466514459665144
22010,0.5776255707762556,0.6773211567732117,-0.09969558599695605
22011,0.5102739726027398,0.3949771689497716,0.11529680365296818
22012,0.654109589041096,0.5920852359208523,0.06202435312024368
23001,0.4874429223744292,0.4969558599695586,-0.00951293759512939
23011,0.5,0.6400304414003045,-0.14003044140030452
23023,0.5342465753424658,0.6887366818873669,-0.15449010654490114
23024,0.7203196347031964,0.6659056316590564,0.054414003044140014
23025,0.5513698630136986,0.4718417047184171,0.07952815829528154
24001,0.3698630136986301,0.4216133942161339,-0.0517503805175038
24002,0.591324200913242,0.5068493150684932,0.08447488584474883
24003,0.3972602739726027,0.5098934550989346,-0.11263318112633186
24004,0.5707762557077626,0.5304414003044141,0.04033485540334847
24005,0.3584474885844749,0.4703196347031963,-0.11187214611872143
24006,0.46232876712328763,0.4307458143074581,0.03158295281582951
24007,0.4634703196347032,0.5776255707762558,-0.11415525114155256
24008,0.18036529680365296,0.2047184170471841,-0.024353120243531146
25001,0.3184931506849315,0.4604261796042617,-0.14193302891933018
25002,0.2728310502283105,0.6035007610350075,-0.330669710806697
25003,0.752283105022831,0.4832572298325723,0.2690258751902587
25004,0.6678082191780822,0.576103500761035,0.09170471841704719
25005,0.4908675799086758,0.6788432267884322,-0.18797564687975643
25006,0.5079908675799086,0.6834094368340944,-0.17541856925418575
25007,0.7317351598173516,0.7610350076103499,-0.029299847792998324
25008,0.5468036529680366,0.669710806697108,-0.12290715372907146
25009,0.46232876712328763,0.6636225266362253,-0.2012937595129377
25010,0.3687214611872146,0.6415525114155252,-0.27283105022831056
25011,0.6027397260273972,0.6308980213089802,-0.02815829528158298
25012,0.2979452054794521,0.5266362252663622,-0.22869101978691014
25013,0.2808219178082192,0.5487062404870624,-0.2678843226788432
25014,0.4223744292237443,0.5220700152207002,-0.09969558599695588
25015,0.5068493150684932,0.5700152207001522,-0.06316590563165903
25016,0.7351598173515982,0.7351598173515982,0.0
26001,0.3961187214611872,0.8340943683409437,-0.43797564687975654
26002,0.3047945205479452,0.5974124809741248,-0.2926179604261796
26003,0.1415525114155251,0.5091324200913242,-0.3675799086757991
26004,0.1495433789954338,0.6818873668188736,-0.5323439878234398
26005,0.2351598173515982,0.6248097412480974,-0.3896499238964992
26006,0.22260273972602734,0.4634703196347032,-0.24086757990867586
26007,0.6484018264840182,0.4726027397260273,0.17579908675799094
26008,0.10844748858447488,0.5121765601217656,-0.4037290715372907
26009,0.3561643835616438,0.3759512937595129,-0.0197869101978691
26010,0.2602739726027397,0.5996955859969559,-0.3394216133942162
26011,0.8481735159817352,0.5722983257229832,0.27587519025875196
26012,0.6472602739726028,0.769406392694064,-0.1221461187214612
27001,0.5136986301369862,0.578386605783866,-0.06468797564687978
27002,0.2990867579908676,0.5182648401826485,-0.21917808219178092
27003,0.4280821917808219,0.8310502283105023,-0.40296803652968044
27004,0.5468036529680366,0.863013698630137,-0.3162100456621004
27005,0.497716894977169,0.8729071537290715,-0.3751902587519025
27006,0.3219178082191781,0.5350076103500762,-0.21308980213089806
27007,0.4280821917808219,0.5159817351598174,-0.08789954337899547
27008,0.5342465753424658,0.5053272450532725,0.028919330289193246
27009,0.4372146118721461,0.5205479452054794,-0.08333333333333331
27010,0.24885844748858443,0.5258751902587518,-0.2770167427701674
28001,0.2785388127853881,0.6103500761035008,-0.33181126331811267
28002,0.2728310502283105,0.6719939117199392,-0.39916286149162866
28003,0.38584474885844744,0.4444444444444444,-0.05859969558599698
28004,0.273972602739726,0.5601217656012176,-0.2861491628614916
28005,0.3618721461187214,0.286910197869102,0.07496194824961944
28006,0.3207762557077625,0.3356164383561643,-0.014840182648401756
28007,0.3401826484018265,0.576103500761035,-0.2359208523592085
29001,0.1244292237442922,0.3873668188736682,-0.262937595129376
29002,0.2100456621004566,0.3325722983257229,-0.12252663622526627
29003,0.2328767123287671,0.4421613394216134,-0.2092846270928463
29004,0.10273972602739723,0.2777777777777777,-0.17503805175038045
29005,0.12328767123287668,0.4954337899543379,-0.3721461187214612
29006,0.15639269406392692,0.5487062404870624,-0.3923135464231355
29007,0.16095890410958905,0.350076103500761,-0.18911719939117197
29008,0.2089041095890411,0.3683409436834094,-0.15943683409436832
