health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
11001,0.009411122460831959,0.493,0.493,False,not_significant
11002,-0.10112158397911689,0.0591,0.1508424418604651,False,not_significant
11003,0.19747918466441833,0.0171,0.06950833333333334,True,high-high
11004,0.0682675231863327,0.1536,0.261027027027027,False,not_significant
11005,0.7553046835759925,0.1963,0.3002637630662021,False,not_significant
11006,0.029205627253499813,0.064,0.15963636363636363,False,not_significant
11007,1.1405175753725532,0.1065,0.21466697247706423,False,not_significant
12001,-0.2807598990921291,0.0269,0.09294453125,True,low-high
12002,0.1388704877229884,0.4425,0.471498786407767,False,not_significant
12003,0.7781559431381974,0.0221,0.08152857142857144,True,high-high
13001,0.011633490786814369,0.3415,0.4062529729729729,False,not_significant
13002,0.18813115010553672,0.153,0.261027027027027,False,not_significant
13003,-0.766461081862336,0.0486,0.13251801242236025,False,not_significant
13004,-0.09402967752013379,0.3404,0.40607499999999996,False,not_significant
13005,-0.5187634828799367,0.1997,0.3012656357388316,False,not_significant
13006,-0.17671242000074674,0.1754,0.2828575091575092,False,not_significant
13007,0.5910432068741949,0.1321,0.2426439330543933,False,not_significant
13008,0.13365281918567945,0.2349,0.33589934853420195,False,not_significant
13009,1.1623873274558159,0.0992,0.20764075829383885,False,not_significant
14001,0.6630333126016476,0.2184,0.319592,False,not_significant
14002,0.022139614096744947,0.4686,0.4840362352941177,False,not_significant
15001,0.08114775966160252,0.3303,0.39835631868131866,False,not_significant
15002,-0.013937826546798369,0.3589,0.42015226666666666,False,not_significant
15003,0.053802162641216365,0.1109,0.22048873873873875,False,not_significant
15004,0.12386666418835386,0.291,0.37553167155425216,False,not_significant
15006,-0.21208968461464986,0.2026,0.3035542662116041,False,not_significant
15007,0.12380361231604471,0.3641,0.42278364116094985,False,not_significant
15008,0.13717997695228268,0.1958,0.3002637630662021,False,not_significant
15009,-0.14158297926971908,0.395,0.439,False,not_significant
15010,0.14405503301004488,0.2115,0.3147406779661017,False,not_significant
15011,0.13924879895684203,0.1426,0.2558742857142857,False,not_significant
15012,-0.03868322440256621,0.455,0.478594019138756,False,not_significant
15013,0.08639787889585995,0.2697,0.3647076923076923,False,not_significant
15014,0.19186936951098904,0.1523,0.261027027027027,False,not_significant
16001,-0.02039097550471035,0.4617,0.4825864285714285,False,not_significant
16002,-0.2238341466967281,0.3808,0.4342109090909091,False,not_significant
16003,-0.11274179183816492,0.3837,0.4351629820051414,False,not_significant
17001,0.09913099433574235,0.3179,0.39201713483146067,False,not_significant
17002,0.6562590194407756,0.1812,0.2861395683453238,False,not_significant
17003,0.3687354199023219,0.1871,0.29188829787234044,False,not_significant
17004,0.10464996675352507,0.1736,0.28226074074074076,False,not_significant
17005,0.24008723799471032,0.0403,0.11928092105263159,False,not_significant
17006,0.15754897437578777,0.0209,0.0784196581196581,True,high-high
17007,0.8611228393900164,0.0902,0.19602871287128712,False,not_significant
17008,0.4898431503362843,0.2383,0.33779003215434084,False,not_significant
21001,0.1108733546887434,0.3041,0.3810920227920228,False,not_significant
