flow_version,health_region_code,total_admissions,within_region_share,outflow_share,cross_state_outflow_share,nonsuppressed_destinations,unit
MDB_HOSPITAL_FLOW_METHOD_1.0,31041,187,0.78609625668449201,0.21390374331550802,0.20855614973262032,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31042,819,0.98168498168498164,0.018315018315018316,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31044,655,0.95114503816793894,0.048854961832061068,0.016793893129770993,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31045,1420,,,,1,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31046,13,0,1,0,1,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31047,75,0.10666666666666667,0.89333333333333331,0.47999999999999998,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31048,1070,0.97570093457943929,0.024299065420560748,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31050,203,0.93596059113300489,0.064039408866995079,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31051,400,0.86750000000000005,0.13250000000000001,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31052,893,0.9664053751399776,0.033594624860022397,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31053,24,0.375,0.625,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31055,120,0.80000000000000004,0.20000000000000001,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31057,271,0.44280442804428044,0.55719557195571956,0.018450184501845018,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31058,296,0.54391891891891897,0.45608108108108109,0.0945945945945946,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31059,604,0.78476821192052981,0.21523178807947019,0.0099337748344370865,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31060,150,0.54000000000000004,0.46000000000000002,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31061,551,0.95825771324863884,0.041742286751361164,0.010889292196007259,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31062,102,0.89215686274509809,0.10784313725490197,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31064,326,0.91104294478527603,0.088957055214723926,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31065,90,0.85555555555555551,0.14444444444444443,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31066,155,0.80000000000000004,0.20000000000000001,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31067,90,0.91111111111111109,0.088888888888888892,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31068,80,0.84999999999999998,0.14999999999999999,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31070,389,0.57326478149100257,0.42673521850899743,0.012853470437017995,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31071,279,0.24014336917562723,0.75985663082437271,0.028673835125448029,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31072,2503,0.98641630043947259,0.013583699560527367,0.0099880143827407106,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31073,1185,0.98818565400843883,0.011814345991561181,0.0050632911392405064,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31074,672,0.9642857142857143,0.035714285714285712,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31075,3063,0.96114920013059091,0.038850799869409078,0.0088148873653281102,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31076,260,0.93846153846153846,0.061538461538461542,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31077,25,0,1,,1,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31078,359,0.66852367688022285,0.33147632311977715,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31079,127,0.14960629921259844,0.85039370078740162,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31082,168,0.60119047619047616,0.39880952380952384,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31083,278,0.91366906474820142,0.086330935251798566,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31084,3122,0.98526585522101218,0.014734144778987828,0.002242152466367713,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31085,335,0.94925373134328361,0.050746268656716415,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31086,540,0.82962962962962961,0.17037037037037037,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31087,93,0.064516129032258063,0.93548387096774188,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31088,154,0.56493506493506496,0.43506493506493504,0.090909090909090912,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31089,167,0.81437125748502992,0.18562874251497005,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31090,58,0.20689655172413793,0.7931034482758621,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31091,270,0.48888888888888887,0.51111111111111107,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31092,486,0.17695473251028807,0.82304526748971196,0.010288065843621399,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31093,195,0.78974358974358971,0.21025641025641026,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31094,351,0.84615384615384615,0.15384615384615385,0.017094017094017096,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31095,190,0.74210526315789471,0.25789473684210529,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31096,91,0.86813186813186816,0.13186813186813187,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31097,2615,0.95755258126195031,0.042447418738049712,0.033652007648183553,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31098,444,0.98873873873873874,0.011261261261261261,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31099,703,0.9388335704125178,0.061166429587482217,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31100,188,0.93085106382978722,0.069148936170212769,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31101,255,0.89411764705882357,0.10588235294117647,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,31102,69,0.47826086956521741,0.52173913043478259,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,32001,838,0.56682577565632464,0.43317422434367542,0.031026252983293555,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,32002,3716,0.91792249730893438,0.08207750269106566,0.020990312163616791,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,32003,1044,0.75862068965517238,0.2413793103448276,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,32004,2324,0.91652323580034423,0.083476764199655759,0.013339070567986231,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33001,900,0.97888888888888892,0.021111111111111112,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33002,1643,0.93548387096774188,0.064516129032258063,0.0073037127206329886,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33003,886,0.9424379232505643,0.057562076749435663,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33004,3193,0.98026933917945502,0.019730660820544942,0.007829627309740057,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33005,21941,0.96663780137641853,0.033362198623581425,0.0047855612779727453,16,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33006,10449,0.97090630682361945,0.029093693176380515,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33007,2142,0.98599439775910369,0.014005602240896359,0.0037348272642390291,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33008,1493,0.94842598794373745,0.05157401205626256,0.0066979236436704621,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,33009,7244,0.98440088348978461,0.015599116510215351,0.0013804527885146328,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35011,7896,0.86322188449848025,0.13677811550151975,0.0031661600810536979,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35012,3332,0.90396158463385357,0.096038415366146462,,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35013,2912,0.57451923076923073,0.42548076923076922,0.0020604395604395605,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35014,3634,0.72867363786461203,0.27132636213538802,0.0027517886626307101,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35015,7589,0.92331005402556332,0.07668994597443668,0.0044801686651732772,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35016,34652,0.95899226595867482,0.041007734041325176,0.0030301281311324022,20,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35021,751,0.35818908122503329,0.64181091877496677,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35022,523,0.31931166347992351,0.68068833652007643,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35023,900,0.8455555555555555,0.15444444444444444,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35031,828,0.81159420289855078,0.18840579710144928,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35032,870,0.53448275862068961,0.46551724137931033,0,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35033,894,0.82214765100671139,0.17785234899328858,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35041,5023,0.92375074656579736,0.076249253434202663,0.0041807684650607205,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35051,1024,0.986328125,0.013671875,,1,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35052,267,0.21348314606741572,0.7865168539325843,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35061,1082,0.25231053604436227,0.74768946395563773,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35062,2621,0.11178939336131248,0.88821060663868756,0.0019076688286913392,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35063,1526,0.81127129750982963,0.18872870249017037,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35064,2993,0.88840628132308719,0.1115937186769128,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35065,1030,0.69999999999999996,0.29999999999999999,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35071,1565,0.32651757188498404,0.67348242811501602,,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35072,9869,0.74769480190495496,0.25230519809504509,0.0033438038301752964,12,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35073,3348,0.82676224611708482,0.17323775388291518,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35074,784,0.79591836734693877,0.20408163265306123,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35081,2921,0.99486477233824033,0.0051352276617596714,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35082,773,0.39068564036222508,0.60931435963777492,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35083,666,0.65165165165165162,0.34834834834834832,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35091,2276,0.87829525483304038,0.12170474516695957,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35092,1332,0.22147147147147148,0.7785285285285285,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35093,5379,0.9423684699758319,0.057631530024168064,0.00092954080684142036,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35094,788,0.079949238578680207,0.92005076142131981,0.0063451776649746192,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35095,1622,0.11652281134401973,0.88347718865598024,0.025277435265104811,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35101,1085,0.41382488479262675,0.58617511520737331,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35102,1026,0.716374269005848,0.28362573099415206,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35103,1395,0.086021505376344093,0.91397849462365588,,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35104,386,0.94300518134715028,0.056994818652849742,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35111,968,0.18388429752066116,0.81611570247933884,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35112,4078,0.98871996076508095,0.011280039234919078,0.0014713094654242277,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35113,512,0.462890625,0.537109375,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35114,854,0.65222482435597184,0.3477751756440281,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35115,765,0.36078431372549019,0.63921568627450975,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35121,512,0.58984375,0.41015625,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35131,1595,0.13479623824451412,0.86520376175548586,0.0043887147335423199,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35132,4424,0.96044303797468356,0.039556962025316458,0.0027124773960216998,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35133,1076,0.59572490706319703,0.40427509293680297,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35141,3686,0.76315789473684215,0.23684210526315788,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35142,4227,0.80458954341140287,0.19541045658859713,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35143,4449,0.78961564396493589,0.21038435603506406,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35151,1779,0.97582911748173129,0.02417088251826869,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35152,186,0.048387096774193547,0.95161290322580649,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35153,445,0.015730337078651686,0.98426966292134832,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35154,275,0.040000000000000001,0.95999999999999996,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35155,5388,0.97661469933184852,0.023385300668151449,0.0011135857461024498,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35156,457,0.31509846827133481,0.68490153172866519,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35157,1021,0.43878550440744368,0.56121449559255632,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35161,974,0.78952772073921973,0.2104722792607803,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35162,334,0.20359281437125748,0.79640718562874246,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35163,4945,0.95106167846309408,0.048938321536905964,0.0020222446916076846,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35171,5809,0.95369254604923392,0.046307453950766055,0.0018936133585815114,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35172,1084,0.26660516605166051,0.73339483394833949,0.027675276752767528,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35173,1703,0.78038755137991778,0.2196124486200822,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,35174,1508,0.18965517241379309,0.81034482758620685,0.0033156498673740055,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41001,1045,0.066985645933014357,0.93301435406698563,0.0057416267942583732,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41002,14169,0.91502576046298256,0.084974239537017437,0.0051520925965135153,12,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41003,1882,0.53294367693942613,0.46705632306057387,0.0058448459086078638,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41004,801,0.52559300873907611,0.47440699126092384,0,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41005,1896,0.25052742616033757,0.74947257383966248,0.0036919831223628692,10,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41006,597,0.48408710217755446,0.51591289782244554,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41007,689,0.15384615384615385,0.84615384615384615,0.018867924528301886,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41008,851,0.33960047003525262,0.66039952996474738,0.012925969447708578,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41009,2650,0.73886792452830186,0.26113207547169809,0.004528301886792453,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41010,1688,0.01066350710900474,0.98933649289099523,0.012440758293838863,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41011,1820,0.1478021978021978,0.85219780219780217,0.0027472527472527475,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41012,3362,0.75371802498512785,0.24628197501487209,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41013,603,0.039800995024875621,0.96019900497512434,,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41014,1603,0.42046163443543355,0.57953836556456639,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41015,4567,0.71863367637398734,0.28136632362601272,0.0052550908692796149,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41016,4197,0.9070764832022874,0.092923516797712657,0.0023826542768644269,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41017,7623,0.92561983471074383,0.0743801652892562,0.0023612750885478157,10,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41018,1388,0.21974063400576369,0.78025936599423629,,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41019,1362,0.023494860499265784,0.97650513950073425,,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41020,1444,0.068559556786703599,0.93144044321329644,0.0069252077562326868,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41021,1209,0.0057899090157154673,0.99421009098428448,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,41022,1247,0.0040096230954290296,0.99599037690457093,0,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42001,1192,0.68959731543624159,0.31040268456375841,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42002,1388,0.58717579250720464,0.41282420749279541,0.0043227665706051877,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42003,1075,0.56465116279069771,0.43534883720930234,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42004,3163,0.94119506797344299,0.058804932026557066,,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42005,1688,0.15817535545023698,0.84182464454976302,0.0071090047393364926,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42006,6779,0.91635934503614103,0.083640654963858974,0.001475143826523086,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42007,9483,0.98523673942845091,0.014763260571549088,0.0024253928081830645,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42008,1161,0.54608096468561584,0.45391903531438416,,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42009,1589,0.69414726242920077,0.30585273757079923,0,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42010,741,0.79352226720647778,0.20647773279352227,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42011,3855,0.91854734111543446,0.081452658884565501,0.0028534370946822307,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42012,819,0.44688644688644691,0.55311355311355315,0.009768009768009768,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42013,1906,0.62539349422875135,0.37460650577124871,0.0036726128016789086,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42014,1531,0.73350751143043758,0.26649248856956237,0.0084911822338340961,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42015,1767,0.73401245048104136,0.2659875495189587,0.0067911714770797962,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42016,3332,0.64735894357743096,0.35264105642256904,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,42017,1119,0.54870420017873101,0.45129579982126899,0.0062555853440571943,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43001,3129,0.86577181208053688,0.13422818791946309,0,12,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43002,854,0.77049180327868849,0.22950819672131148,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43003,2845,0.86502636203866434,0.13497363796133569,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43004,957,0.43364681295715779,0.56635318704284221,0.067920585161964475,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43005,1434,0.72175732217573219,0.27824267782426776,0,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43006,2654,0.87641296156744541,0.12358703843255464,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43007,4779,0.76564134756225155,0.23435865243774848,0.0023017367650136011,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43008,4623,0.93142980748431758,0.068570192515682457,0.0025957170668397143,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43009,2833,0.51394281680197673,0.48605718319802332,0.0017649135192375574,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43010,13183,0.94515664112872644,0.054843358871273611,0.0059167109155730865,11,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43011,1646,0.95686512758201703,0.043134872417982986,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43012,426,0.34507042253521125,0.65492957746478875,,9,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43013,2157,0.93880389429763555,0.061196105702364396,0,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43014,2295,0.95947712418300657,0.040522875816993466,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43015,1793,0.9196876742889013,0.080312325711098712,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43016,802,0.63591022443890277,0.36408977556109728,0.0087281795511221939,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43017,2345,0.90021321961620471,0.099786780383795307,,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43018,909,0.71727172717271725,0.28272827282728275,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43019,621,0.40579710144927539,0.59420289855072461,0,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43020,1084,0.82933579335793361,0.17066420664206641,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43021,8307,0.9943421211026845,0.0056578788973155169,0.0018057060310581437,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43022,863,0.75086906141367327,0.24913093858632676,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43023,4664,0.96590909090909094,0.034090909090909088,0.0025728987993138938,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43024,532,0.026315789473684209,0.97368421052631582,0.0093984962406015032,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43025,2079,0.71765271765271765,0.28234728234728235,0.0024050024050024051,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43026,1164,0.6967353951890034,0.30326460481099654,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43027,981,0.82772680937818555,0.17227319062181448,0,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43028,1896,0.90031645569620256,0.099683544303797472,0.019514767932489453,9,AIHs/admissions; not unique patients
