release_id,peer_method_version,health_region_code,peer_health_region_code,peer_rank,structural_distance
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,22001,2,0.30697650966037232
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,22008,3,0.31777400277529583
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,52009,4,0.32673109942535594
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,31094,5,0.36513626585403125
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,22010,6,0.39330076774162881
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,52010,7,0.40098973574867086
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,41022,8,0.41971880727845706
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,52013,9,0.51320905791598326
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,22012,31026,10,0.53793265428692061
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,41002,1,0.84398416189796277
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,52001,2,1.3940818894542542
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,32002,3,1.435347294108227
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,26003,4,1.5400135617283044
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,23023,5,1.7026525317169454
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,23011,6,1.776385785574049
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,22004,7,1.8091711665985073
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,35163,8,1.8178097766012846
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,42007,9,1.8478378214163005
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23001,26010,10,1.8555657833894059
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,23023,1,0.44249885257062738
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,22004,2,1.2150370775563653
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,26003,3,1.3512064517010642
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,29006,4,1.4257514302702254
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,31007,5,1.6239044140006813
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,41015,6,1.6260514462833866
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,52002,7,1.6261434082610733
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,23001,8,1.776385785574049
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,32004,9,1.7877784800363379
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23011,41010,10,1.9052898802982812
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,23011,1,0.44249885257062738
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,22004,2,0.77450307932042839
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,26003,3,0.93982351415485721
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,29006,4,0.98493343753711127
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,52002,5,1.2026539178644311
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,41015,6,1.2045059611279909
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,31007,7,1.2420398683111082
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,32004,8,1.3670741146267362
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,41010,9,1.5052385400426904
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23023,15008,10,1.6064934010344165
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,23025,1,0.32637627831696248
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,43021,2,0.34529420499923946
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,29028,3,0.36735988012375315
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,41005,4,0.37485431271536734
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,29025,5,0.40294229445918078
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,15008,6,0.40307119430022242
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,29007,7,0.44336337593237674
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,21008,8,0.44847598497678198
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,52015,9,0.47150998694258717
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23024,29010,10,0.48960833148382765
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,29025,1,0.22360164798592896
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,41005,2,0.25630300559202351
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,43001,3,0.28441566329920476
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,29028,4,0.31192619287760087
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,29001,5,0.32231561308853851
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,23024,6,0.32637627831696248
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,43009,7,0.37160792877221899
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,31024,8,0.40920382397815647
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,15009,9,0.41588609455097292
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,23025,22003,10,0.45403222853137837
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,42002,1,0.11448350430868288
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,25002,2,0.33364547007106354
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,43017,3,0.40777044552610425
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,43025,4,0.44101862824332178
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,41008,5,0.46883937119156205
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,26008,6,0.49189913944605235
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,29022,7,0.54128360327590841
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,31007,8,0.5921898007051053
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,31059,9,0.60356060525926369
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24001,29012,10,0.60998411633521887
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,32001,1,0.19943433897338753
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,32003,2,0.25491548456302032
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,42012,3,0.27664608053347667
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,26002,4,0.2844870974050544
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,35161,5,0.31814277068069807
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,43028,6,0.34885612983696135
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,15009,7,0.3655752928061074
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,33007,8,0.37921014468997233
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,21009,9,0.40380568759600144
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24002,29019,10,0.42140122032283506
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,41011,1,0.087964350156245347
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,24004,2,0.19089340548796674
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,42004,3,0.27478396580730402
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,31036,4,0.27638719033557574
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,41014,5,0.29185396912660133
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,31024,6,0.30906302523750562
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,41008,7,0.37031488620820313
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,22003,8,0.37254930782400203
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,31059,9,0.37528028473622072
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24003,41019,10,0.38741688787261946
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,41011,1,0.14987438556743399
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,24003,2,0.19089340548796674
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,41014,3,0.23829050813947389
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,43011,4,0.282358052843447
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,22009,5,0.32744993103181652
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,41012,6,0.331897162715245
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,31008,7,0.339581937057086
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,41019,8,0.34551281939613449
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,25006,9,0.36581016031037228
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24004,22003,10,0.38333359900285452
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,31060,1,0.11161055973581641
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,42003,2,0.12580971115593881
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,41018,3,0.1630332582958349
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,42008,4,0.1822101560984565
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,43013,5,0.25274919827822284
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,43014,6,0.26200644713636967
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,25006,7,0.33740335756043371
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,31015,8,0.3928637526589141
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,35157,9,0.39993988044719414
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24005,43015,10,0.41268254997842913
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,43016,1,0.27608895327553462
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,42001,2,0.39970268556083222
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,42004,3,0.60011183228085963
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,41014,4,0.63546531647120441
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,43029,5,0.65456360833952065
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,43015,6,0.7250366893827358
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,41008,7,0.78206491057528582
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,24003,8,0.80729041300129356
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,43017,9,0.81081507998419866
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24006,31008,10,0.82502582824567916
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,21016,1,0.3263800906699133
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,15006,2,0.50681814468057329
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,43010,3,0.6794920946904689
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,33006,4,0.77408756135915846
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,35073,5,0.78810820092773515
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,35013,6,0.83627351222010438
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,35012,7,0.85781691300148422
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,35041,8,1.0903569236910875
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,42011,9,1.1002496085743949
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24007,31018,10,1.1203398905577411
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,43012,1,0.27585129685057813
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,35022,2,0.31241601078429687
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,41013,3,0.31752230235633927
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,35111,4,0.33483711185988069
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,35154,5,0.36091043133235295
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,25015,6,0.3626628753243118
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,25004,7,0.36648744644633269
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,43027,8,0.42454572619101794
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,26001,9,0.43258849274774025
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,24008,21010,10,0.43470182806209096
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,27001,1,0.29642112722462383
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,43007,2,0.63462656770902381
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,42005,3,0.67588568054492704
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,35041,4,0.8834563582584436
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,43008,5,0.91146526617782331
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,42006,6,0.91320909763150049
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,35163,7,0.91521621162278566
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,31017,8,0.95870693806072904
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,31016,9,0.97688255677620051
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25001,33002,10,0.99554265641162509
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,43025,1,0.25518355246199514
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,24001,2,0.33364547007106354
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,43029,3,0.37794736708257531
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,42002,4,0.43697253271828362
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,31048,5,0.46636552389357616
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,31059,6,0.53423971509745527
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,41008,7,0.54038179716428236
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,43017,8,0.56769785539846485
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,35151,9,0.58067865483647463
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25002,42004,10,0.59126763363226376
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,43004,1,0.2713208420383747
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,43026,2,0.27399332220226019
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,31079,3,0.36285138089264624
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,27003,4,0.3677315894609563
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,25014,5,0.39775483161677255
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,25012,6,0.45852124794539822
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,31045,7,0.46482556351572007
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,28002,8,0.46519884798160094
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,28003,9,0.4869361300289049
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25003,42014,10,0.52112985240945398
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,35156,1,0.23656228217113526
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,43012,2,0.27215944003900533
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,43019,3,0.32217760162631387
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,35154,4,0.32670792488353168
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,31102,5,0.32719300997173623
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,24008,6,0.36648744644633269
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,35111,7,0.39182439735513724
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,25008,8,0.44076774460749185
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,31101,9,0.46710230291471355
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25004,41013,10,0.51461187304975642
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,41022,1,0.27838976931577858
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,22012,2,0.29416544418286322
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,43018,3,0.40675350840645236
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,43019,4,0.42917353439959888
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,25007,5,0.44821006643681044
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,22008,6,0.48130953329144566
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,52010,7,0.51408321629580234
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,52013,8,0.55268358565706233
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,52009,9,0.55988809256073835
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25005,31094,10,0.5656925960167446
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,31008,1,0.14638067353343806
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,43014,2,0.17760621830870268
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,43015,3,0.26664131880703701
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,42003,4,0.26993516970402609
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,31060,5,0.27635400297631757
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,41018,6,0.28928958315138187
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,41019,7,0.30957850424481859
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,24005,8,0.33740335756043371
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,43013,9,0.35413191768348989
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25006,24004,10,0.36581016031037228
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,43018,1,0.25548709373410816
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,41022,2,0.28972758494261547
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,42008,3,0.41331705024503451
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,25005,4,0.44821006643681044
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,35157,5,0.47629760131123494
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,24005,6,0.48468575906411282
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,25015,7,0.53578540446832357
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,41018,8,0.54331808453185182
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,35153,9,0.54614654567058785
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25007,43019,10,0.54643213877288144
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,35156,1,0.24205744295601334
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,35091,2,0.25366228019359865
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,25010,3,0.26584042872180319
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,31042,4,0.29035197461819034
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,27004,5,0.32964239520813227
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,35111,6,0.36226573278173807
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,41013,7,0.36327892988495247
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,35095,8,0.42312327656834547
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,25004,9,0.44076774460749185
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25008,35154,10,0.47759324070673004
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,31003,1,0.24419908493478792
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,28007,2,0.25280951609235203
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,25012,3,0.26081488446336709
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,31013,4,0.26464108854726698
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,42010,5,0.29039300368067184
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,31034,6,0.29249740189717693
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,25015,7,0.29666999819902196
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,27009,8,0.29772843340136729
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,35157,9,0.33505266998953936
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25009,35094,10,0.41056659125953859
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,27004,1,0.10029316006051318
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,35091,2,0.23609822520269622
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,35095,3,0.23733962212938209
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,25008,4,0.26584042872180319
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,31061,5,0.28941722562045197
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,31002,6,0.32642944669822782
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,31042,7,0.37627981810548322
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,27002,8,0.4085344023512586
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,35065,9,0.43165600429347878
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25010,35052,10,0.44849165583831041
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31089,1,0.22107070343772986
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31038,2,0.34916671057486481
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31088,3,0.38277910057732062
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,35083,4,0.46798682340799691
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31047,5,0.47163132288772175
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,25013,6,0.47989864433247914
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,35152,7,0.52364782686574951
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31028,8,0.57724498477663211
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,31040,9,0.58499692078851173
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25011,35095,10,0.59094422592469176
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,31003,1,0.20543292630705318
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,42010,2,0.25009878344374209
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,25009,3,0.26081488446336709
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,31034,4,0.28345344933631972
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,31079,5,0.29274205271769288
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,43004,6,0.29517030381261583
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,43026,7,0.29733420135790262
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,28007,8,0.32388003171644408
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,27009,9,0.3249759742527617
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25012,42014,10,0.32771056551861094
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,35113,1,0.42727187128412414
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31095,2,0.46053251732371348
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31064,3,0.46607506612889865
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31068,4,0.46720398650821848
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,35152,5,0.46978200675884568
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31098,6,0.47011931691085357
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,25011,7,0.47989864433247914
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31041,8,0.48683023378922002
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,25013,31091,9,0.50535839167770635
